지역명,가게이름,별점,리뷰갯수,사장리뷰,얼마이상,소요시간
혜화동,쌀통닭-북창동점,★ 4.9,1252,238,"15,900원 이상 배달",46~56분
혜화동,만복식당-성신여대점,★ 4.8,1612,174,"8,900원 이상 배달",29분
혜화동,힐사이드테이블,★ 4.9,715,177,"12,000원 이상 배달",28분
혜화동,토끼정-대학로점,★ 4.9,1081,1298,"15,000원 이상 배달",25분
혜화동,롤인익선,★ 4.6,583,120,"10,000원 이상 배달",31분
혜화동,종로스테이크,★ 5.0,235,265,"18,000원 이상 배달",25분
혜화동,카오산-성북점,★ 4.9,481,1,"17,000원 이상 배달",26분
혜화동,뚜레쥬르-카페대학로점,★ 4.6,1009,21,"12,000원 이상 배달",24분
혜화동,롯데리아-한성대입구역점,★ 4.8,13,817,"9,000원 이상 배달",25~35분
혜화동,파리바게뜨-한성대역점,★ 4.8,343,1520,"12,000원 이상 배달",58~68분
혜화동,처갓집양념치킨-돈암점,★ 4.9,651,2,"15,000원 이상 배달",42~52분
혜화동,진수성찬한식전문점,★ 4.9,1241,254,"10,000원 이상 배달",48~58분
혜화동,카페다오,★ 4.9,276,2,"10,000원 이상 배달",18분
혜화동,돼지방문,★ 4.7,9,3,"13,000원 이상 배달",23분
혜화동,바르다김선생-한성대역점,★ 4.8,1218,986,"16,000원 이상 배달",35~45분
혜화동,가배도-삼청점,★ 4.8,1160,40,"15,000원 이상 배달",24분
혜화동,요녀석파스타&필라프&리조또,★ 5.0,41,398,"12,000원 이상 배달",59~69분
혜화동,왕십리불난막창,★ 4.8,759,38,"23,000원 이상 배달",24분
혜화동,창신전라도밥상,★ 4.0,927,5,"9,000원 이상 배달",31분
혜화동,저팔계&중국&마라탕&덮밥&요리,★ 4.7,489,1054,"6,000원 이상 배달",55~65분
혜화동,파스타입니다-성북구청점,★ 5.0,5,89,"6,000원 이상 배달",22분
혜화동,차니오뎅,★ 4.9,1147,238,"18,000원 이상 배달",22분
혜화동,반올림피자샵-정릉돈암점,★ 4.8,1303,335,"14,900원 이상 배달",45~55분
혜화동,따띠삼겹-성신여대점,★ 4.8,281,37,"11,000원 이상 배달",29분
혜화동,포케박스,★ 4.8,575,599,"16,000원 이상 배달",25분
혜화동,도미노피자-대학로점,★ 4.9,401,1,"21,900원 이상 배달",35~45분
혜화동,웍불로입힌직화직영전문점진짜루,★ 4.9,24,221,"10,000원 이상 배달",27분
혜화동,알부자찜전문점,★ 4.8,817,264,"30,000원 이상 배달",60~70분
혜화동,밥보다냉면,★ 4.9,1520,185,"10,000원 이상 배달",30분
혜화동,쫄면주는삼겹본능by놀부-정릉점,★ 4.9,223,683,"19,000원 이상 배달",52~62분
혜화동,족의한수-종로점,★ 4.9,255,112,"18,900원 이상 배달",57~67분
혜화동,뎁짜이,★ 5.0,2,240,"12,000원 이상 배달",21분
혜화동,파리바게뜨-혜화로타리점,★ 4.7,303,21,"12,000원 이상 배달",55~65분
혜화동,돈까스광장,★ 4.8,1000,987,"10,000원 이상 배달",23분
혜화동,마라탕전문점샹츠마라-성북구점,★ 4.9,411,406,"15,000원 이상 배달",25분
혜화동,육수당-대학로점,★ 4.9,849,33,"5,000원 이상 배달",35~45분
혜화동,나무인생초밥-종각점,★ 4.8,38,5,"9,000원 이상 배달",53~63분
혜화동,백종원의롤링파스타-성신여대점,★ 4.6,303,236,"12,000원 이상 배달",24분
혜화동,혜화현초밥,★ 4.8,1054,14,"10,000원 이상 배달",18분
혜화동,초밥과배달의세계,★ 4.9,181,23,"30,000원 이상 배달",30분
혜화동,밀거래,★ 4.9,247,19,"11,000원 이상 배달",24분
혜화동,광장시장먹거리장터,★ 4.9,557,132,"16,000원 이상 배달",45~55분
혜화동,파리바게뜨-카페마로니에점,★ 4.8,171,1,"12,000원 이상 배달",55~65분
혜화동,무모한초밥-왕십리점,★ 4.9,796,42,"15,000원 이상 배달",32분
혜화동,곱창고-대학로점,★ 4.8,163,77,"20,000원 이상 배달",23분
혜화동,싸움의고수-성균관대점,★ 4.7,213,17,"7,500원 이상 배달",20분
혜화동,응급실국물떡볶이-안암점,★ 4.8,604,30,"15,000원 이상 배달",49~59분
혜화동,마라형제,★ 4.9,145,65,"10,000원 이상 배달",23분
혜화동,비스포킷-광화문점,★ 4.9,697,741,"12,000원 이상 배달",27분
혜화동,두마리찜닭두찜-종로혜화점,★ 4.8,264,241,"16,800원 이상 배달",57~67분
혜화동,불타는양꼬치&마약마라탕,★ 4.9,197,136,"14,000원 이상 배달",30분
혜화동,만복국수찌개&보쌈,★ 4.9,186,85,"10,000원 이상 배달",25분
혜화동,매스플레이트,★ 4.8,685,11,"9,900원 이상 배달",28분
혜화동,오병이어시골밥상&정성백반,★ 4.8,762,32,"10,000원 이상 배달",45~55분
혜화동,긴자료코-성신여대점,★ 4.6,1527,283,"10,000원 이상 배달",25분
혜화동,포앤시드니-성신여대점,★ 4.9,112,2,"10,000원 이상 배달",27분
혜화동,홍곱창-대학로직영점,★ 4.9,764,2,"12,000원 이상 배달",24분
혜화동,스시현-한성대본점,★ 4.8,440,5,"15,000원 이상 배달",25~35분
혜화동,리킨치킨,★ 4.6,1100,9,"12,000원 이상 배달",50~60분
혜화동,반포식스-광화문점,★ 4.6,1480,1,"10,000원 이상 배달",31분
혜화동,던킨-성신여대역사점,★ 4.8,69,2,"12,000원 이상 배달",60~70분
혜화동,애정마라샹궈,★ 4.7,126,7,"13,000원 이상 배달",27분
혜화동,회바다요,★ 4.9,288,44,"24,000원 이상 배달",45~55분
혜화동,브라운돈까스-성북구청점,★ 4.9,142,77,"10,000원 이상 배달",30분
혜화동,교촌치킨-대학로점,★ 4.9,25,58,"15,000원 이상 배달",46~56분
혜화동,창화당-대학로점,★ 4.8,1407,110,"12,500원 이상 배달",23분
혜화동,베트남테이블-성북점,★ 4.7,113,37,"8,500원 이상 배달",55~65분
혜화동,라상객마라샹궈&마라탕,★ 4.7,326,46,"13,000원 이상 배달",34분
혜화동,원할머니보쌈-돈암점,★ 4.9,132,50,"27,000원 이상 배달",34~44분
혜화동,롯데리아-혜화점,★ 4.4,14,17,"9,000원 이상 배달",37~47분
혜화동,뉴욕부대찌개&볶음밥,★ 4.6,1669,83,"10,000원 이상 배달",50~60분
혜화동,긴자료코-대학로점,★ 2.0,1,84,"10,000원 이상 배달",21분
혜화동,72420-성신여대점,★ 4.7,69,84,"15,000원 이상 배달",27분
혜화동,도스타코스-성대점,★ 4.5,178,21,"8,500원 이상 배달",55~65분
혜화동,와플대학-대학로점,★ 4.9,77,27,"10,000원 이상 배달",21분
혜화동,라매자마라탕,★ 4.5,42,사장님 리뷰가 없어요,"12,000원 이상 배달",45~55분
혜화동,써브웨이-안국점,★ 4.7,122,사장님 리뷰가 없어요,"5,000원 이상 배달",27분
혜화동,마늘과올리브,★ 4.8,153,사장님 리뷰가 없어요,"10,000원 이상 배달",23분
혜화동,던킨-방송통신대점,★ 4.9,741,사장님 리뷰가 없어요,"12,000원 이상 배달",60~70분
혜화동,국수가-본점,★ 4.8,892,사장님 리뷰가 없어요,"12,000원 이상 배달",33~43분
혜화동,BBQ-대학로명륜점,★ 4.9,304,사장님 리뷰가 없어요,"15,000원 이상 배달",47~57분
혜화동,이름없는파스타-성신여대점,★ 4.9,515,사장님 리뷰가 없어요,"11,000원 이상 배달",25분
혜화동,피자마루-한성대점,★ 4.8,38,사장님 리뷰가 없어요,"12,900원 이상 배달",53~63분
혜화동,만선동태찜탕,★ 4.7,59,사장님 리뷰가 없어요,"12,000원 이상 배달",20~30분
혜화동,박가부대-신설동역점,★ 4.7,61,사장님 리뷰가 없어요,"9,000원 이상 배달",53~63분
혜화동,동대문본가집설렁탕,★ 5.0,3,사장님 리뷰가 없어요,"13,000원 이상 배달",24분
혜화동,찜꽁찜닭-신설동점,★ 4.8,55,사장님 리뷰가 없어요,"10,500원 이상 배달",44~54분
혜화동,석관동떡볶이-대학로점,★ 5.0,77,사장님 리뷰가 없어요,"11,000원 이상 배달",45~55분
혜화동,빽다방-동대문역점,★ 4.6,720,사장님 리뷰가 없어요,"8,000원 이상 배달",24분
혜화동,파파노다이닝-성신여대점,★ 5.0,33,사장님 리뷰가 없어요,"9,500원 이상 배달",25분
혜화동,짬뽕선수,★ 4.8,41,사장님 리뷰가 없어요,"10,000원 이상 배달",42~52분
혜화동,빙수바보빙식이,★ 4.8,73,사장님 리뷰가 없어요,"11,000원 이상 배달",22분
혜화동,와룡홍짬뽕家,★ 4.4,775,사장님 리뷰가 없어요,"10,000원 이상 배달",45~55분
혜화동,백년감자탕,★ 4.6,65,사장님 리뷰가 없어요,"13,000원 이상 배달",27분
혜화동,백남옥손만두-신당점,★ 4.9,58,사장님 리뷰가 없어요,"10,000원 이상 배달",31분
혜화동,라화쿵부마라탕-성신여대점,★ 3.9,51,사장님 리뷰가 없어요,"13,000원 이상 배달",50~60분
혜화동,낙지사랑삼선동,★ 5.0,84,사장님 리뷰가 없어요,"12,000원 이상 배달",22분
혜화동,더파크츄러스,★ 4.8,133,사장님 리뷰가 없어요,"10,000원 이상 배달",25분
혜화동,피자헛-혜화점,★ 4.9,57,사장님 리뷰가 없어요,"19,900원 이상 배달",25~35분
혜화동,쿄식당,0,0,사장님 리뷰가 없어요,"10,000원 이상 배달",25분
혜화동,연경-종로점,0,0,사장님 리뷰가 없어요,"5,000원 이상 배달",43~53분
혜화동,코코이찌방야-대학로점,0,0,사장님 리뷰가 없어요,"10,000원 이상 배달",20분
혜화동,마카롱창고,0,0,사장님 리뷰가 없어요,"7,500원 이상 배달",23분
혜화동,조마루감자탕-삼선점,0,0,사장님 리뷰가 없어요,"13,000원 이상 배달",19분
혜화동,창경궁150,0,0,사장님 리뷰가 없어요,"10,000원 이상 배달",23분
혜화동,교토스시,0,0,사장님 리뷰가 없어요,"13,000원 이상 배달",22분
혜화동,서도바지락칼국수,0,0,사장님 리뷰가 없어요,"13,000원 이상 배달",23분
혜화동,오물오물-돈암점,0,0,사장님 리뷰가 없어요,"11,500원 이상 배달",25분
광희동2가,뚜레쥬르-제일제당사옥점,★ 4.9,1355,459,"12,000원 이상 배달",62~72분
광희동2가,또래오래-중구신당점,★ 4.7,1523,1109,"15,000원 이상 배달",50~60분
광희동2가,김준현의피자헤븐-종로성대점,★ 4.8,1854,1398,"14,000원 이상 배달",37~47분
광희동2가,멕시카나-약수역점,★ 4.9,1398,6,"14,000원 이상 배달",55~65분
광희동2가,피자헛-약수점,★ 4.7,1323,148,"19,900원 이상 배달",35~45분
광희동2가,굽네치킨&피자-충무로점,★ 4.6,760,79,"10,000원 이상 배달",55~65분
광희동2가,호식이두마리치킨-신당점,★ 4.9,695,5,"14,000원 이상 배달",62~72분
광희동2가,반올림피자샵-다산점,★ 4.8,1110,111,"14,900원 이상 배달",55~65분
광희동2가,피자알볼로-신당점,★ 4.8,644,397,"15,000원 이상 배달",40~50분
광희동2가,도미노피자-신당점,★ 4.8,553,246,"21,900원 이상 배달",35~45분
광희동2가,파리바게뜨-장충점,★ 4.9,203,16,"12,000원 이상 배달",65~75분
광희동2가,파파존스피자-약수점,★ 4.6,467,100,"20,000원 이상 배달",26~36분
광희동2가,호치킨-동대문점,★ 4.8,644,20,"13,900원 이상 배달",55~65분
광희동2가,원할머니보쌈-을지로배달점,★ 4.8,142,60,"28,000원 이상 배달",45~55분
광희동2가,PB델리-장충점,★ 4.8,103,59,"11,000원 이상 배달",45~55분
광희동2가,빕스-제일제당센터점,★ 4.6,252,2,"15,000원 이상 배달",22분
광희동2가,돈치킨-종로5가점,★ 4.7,103,259,"16,000원 이상 배달",31분
광희동2가,에그드랍-동대문점,★ 4.7,152,187,"8,000원 이상 배달",56~66분
광희동2가,놀부부대찌개-을지로6가2호점,★ 4.7,106,14,"20,000원 이상 배달",45~55분
광희동2가,놀부보쌈족발-을지로6가2호점,★ 5.0,2,179,"20,000원 이상 배달",59~69분
광희동2가,흥부찜닭by놀부-동대문점,★ 4.8,260,55,"17,000원 이상 배달",46~56분
광희동2가,미스터피자-충무로점,★ 4.7,189,28,"16,000원 이상 배달",29~39분
광희동2가,맘스터치-신금호역점,★ 4.9,63,2,"12,000원 이상 배달",41~51분
광희동2가,CU-광희금호점,★ 5.0,190,26,"10,000원 이상 배달",45~55분
광희동2가,자담치킨-약수점,★ 5.0,55,1853,"17,000원 이상 배달",50~60분
광희동2가,네네치킨-창신점,★ 4.8,30,284,"17,000원 이상 배달",44~54분
광희동2가,쫄면주는삼겹본능by놀부-왕십리뉴타운점,★ 4.9,38,667,"15,000원 이상 배달",55~65분
광희동2가,돈까스퐁당떡볶이공수간-왕십리뉴타운점,★ 4.7,29,936,"15,000원 이상 배달",40~50분
광희동2가,파스쿠찌-서울대병원점,★ 4.3,3,1949,"12,000원 이상 배달",43~53분
광희동2가,유가네닭갈비-명동3호점,★ 4.8,27,25,"15,000원 이상 배달",55~65분
광희동2가,돈피자-숭인점,★ 4.9,1858,264,"16,000원 이상 배달",33분
광희동2가,또봉이통닭-서울대학로점,★ 4.9,296,621,"9,900원 이상 배달",47~57분
광희동2가,찜꽁찜닭-신설동점,★ 4.6,1582,459,"10,500원 이상 배달",45~55분
광희동2가,곱떡치떡-신설동점,★ 4.6,760,66,"10,500원 이상 배달",45~55분
광희동2가,구구족-신당점,★ 4.9,1435,902,"19,000원 이상 배달",24분
광희동2가,더블식스버거,★ 4.9,2002,2992,"12,000원 이상 배달",22분
광희동2가,벌떡떡볶이-동대문점,★ 4.7,1879,2384,"12,000원 이상 배달",45~55분
광희동2가,아미소,★ 4.8,264,7,"20,000원 이상 배달",27분
광희동2가,굽네치킨&피자-충무로점,★ 4.6,2134,306,"10,000원 이상 배달",55~65분
광희동2가,꼬꼬방집으로삼겹-왕십리점,★ 4.9,1355,294,"11,000원 이상 배달",27분
광희동2가,헬로피자-직영점,★ 4.8,695,86,"14,000원 이상 배달",55~65분
광희동2가,리킨치킨,★ 4.9,3122,사장님 리뷰가 없어요,"12,000원 이상 배달",50~60분
광희동2가,중앙아구찜&탕,★ 4.6,2600,사장님 리뷰가 없어요,"30,000원 이상 배달",59~69분
광희동2가,뚜레쥬르-제일제당사옥점,★ 4.9,109,사장님 리뷰가 없어요,"12,000원 이상 배달",62~72분
광희동2가,베트남쌀국수미스사이공 신설동점,★ 4.7,12,사장님 리뷰가 없어요,"11,900원 이상 배달",25분
광희동2가,현경,★ 4.9,402,사장님 리뷰가 없어요,"12,000원 이상 배달",31~41분
광희동2가,미스터돈까스,★ 4.8,89,사장님 리뷰가 없어요,"9,000원 이상 배달",34~44분
광희동2가,굽네치킨&피자-종로4가점,0,0,사장님 리뷰가 없어요,"15,000원 이상 배달",55~65분
광희동2가,피클피클장충,0,0,사장님 리뷰가 없어요,"10,000원 이상 배달",25분
광희동2가,A만두여기요-2호점,0,0,사장님 리뷰가 없어요,"16,000원 이상 배달",21분
광희동2가,청구역꽈배기,0,0,사장님 리뷰가 없어요,"8,000원 이상 배달",21분
광희동2가,웃긴떡볶이,0,0,사장님 리뷰가 없어요,"10,000원 이상 배달",28분
광희동2가,파리바게뜨-동묘역점,0,0,사장님 리뷰가 없어요,"12,000원 이상 배달",55~65분
광희동2가,뜸들이다-동대문점,0,0,사장님 리뷰가 없어요,"8,700원 이상 배달",16분
명동2가,대한칡냉면&돈까스,★ 4.9,224,222,"14,000원 이상 배달",29분
명동2가,원조30년전통무교동낙지,★ 4.7,79,79,"11,000원 이상 배달",20분
명동2가,굽네치킨&피자-충무로점,★ 4.6,760,192,"10,000원 이상 배달",52~62분
명동2가,파리바게뜨-명동본점,★ 4.9,266,5,"12,000원 이상 배달",55~65분
명동2가,후라이드참잘하는집-서대문점,★ 4.7,1689,20,"14,000원 이상 배달",42~52분
명동2가,PB델리-PB명동본점,★ 4.7,242,247,"12,000원 이상 배달",45~55분
명동2가,파파존스피자-을지로점,★ 4.6,252,735,"15,000원 이상 배달",32~42분
명동2가,원할머니보쌈-명동점,★ 4.7,29,100,"27,000원 이상 배달",35~45분
명동2가,유가네닭갈비-명동3호점,★ 4.8,838,6,"15,000원 이상 배달",55~65분
명동2가,3가지맛디디치킨-아현점,★ 4.8,260,25,"14,000원 이상 배달",41~51분
명동2가,아웃백-명동점,★ 4.8,103,38,"20,000원 이상 배달",67~77분
명동2가,빕스-제일제당센터점,★ 4.7,103,50,"15,000원 이상 배달",27분
명동2가,에그드랍-동대문점,★ 4.6,5,11,"8,000원 이상 배달",57~67분
명동2가,CU-대신파이낸스센터점,★ 4.8,134,34,"10,000원 이상 배달",45~55분
명동2가,뚜레쥬르-국립중앙의료원점,★ 4.4,37,1,"12,000원 이상 배달",28분
명동2가,멕시카나-종로점,★ 4.6,18,667,"16,000원 이상 배달",45~55분
명동2가,미스터피자-명동점,★ 4.5,50,199,"19,900원 이상 배달",25~35분
명동2가,박가부대-명동점,★ 4.9,28,389,"15,000원 이상 배달",40~50분
명동2가,힐사이드테이블,★ 4.6,2134,2,"12,000원 이상 배달",23분
명동2가,중앙아구찜&탕,★ 4.8,1146,67,"30,000원 이상 배달",58~68분
명동2가,미미파스타,★ 4.6,760,310,"10,000원 이상 배달",55~65분
명동2가,코코버블티-명동점,★ 4.9,247,202,"11,000원 이상 배달",22분
명동2가,굽네치킨&피자-충무로점,★ 4.6,1582,60,"10,000원 이상 배달",52~62분
